description,category_id,category_name,skill_name,level,source,group_id
Tìm người có thể thử thách và nâng trình ExpressJS của mình lên tầm cao mới.,1,Lập trình,ExpressJS,Nâng cao,legacy_cleaned,skill:expressjs
"Đang tìm mentor ExpressJS, thời gian học có thể thương lượng.",1,Lập trình,ExpressJS,Không xác định,legacy_cleaned,skill:expressjs
"Có ai rảnh dạy FastAPI không, mình cần gấp trong tuần này.",1,Lập trình,FastAPI,Không xác định,legacy_cleaned,skill:fastapi
Cần lộ trình học FastAPI cơ bản trong 1-2 tháng.,1,Lập trình,FastAPI,Mới bắt đầu,legacy_cleaned,skill:fastapi
Cần người giỏi FastAPI hỗ trợ giải quyết vấn đề khó trong công việc.,1,Lập trình,FastAPI,Nâng cao,legacy_cleaned,skill:fastapi
Cần người review lại các lỗi cơ bản khi làm FastAPI.,1,Lập trình,FastAPI,Trung bình,legacy_cleaned,skill:fastapi
Cần người ôn lại và củng cố kiến thức FastAPI ở mức trung bình.,1,Lập trình,FastAPI,Trung bình,legacy_cleaned,skill:fastapi
"Muốn trao đổi, thực hành FastAPI cùng người có kinh nghiệm hơn một chút.",1,Lập trình,FastAPI,Trung bình,legacy_cleaned,skill:fastapi
Muốn được đào tạo chuyên sâu FastAPI để làm freelance/đi làm chính thức.,1,Lập trình,FastAPI,Nâng cao,legacy_cleaned,skill:fastapi
"Mình biết FastAPI ở mức cơ bản, muốn lên trình độ trung cấp.",1,Lập trình,FastAPI,Trung bình,legacy_cleaned,skill:fastapi
Mình cần một người hướng dẫn FastAPI theo lịch linh hoạt.,1,Lập trình,FastAPI,Không xác định,legacy_cleaned,skill:fastapi
"Mình mất gốc hoàn toàn, muốn tìm người kèm FastAPI từ con số 0.",1,Lập trình,FastAPI,Mới bắt đầu,legacy_cleaned,skill:fastapi
"Mình đã biết chút ít về FastAPI, muốn học thêm để vững hơn.",1,Lập trình,FastAPI,Trung bình,legacy_cleaned,skill:fastapi
"Ai có thể giúp mình về Feature Engineering không, cảm ơn nhiều.",1,Lập trình,Feature Engineering,Không xác định,legacy_cleaned,skill:feature engineering
Cần một buổi học Feature Engineering dành cho người mới bắt đầu.,1,Lập trình,Feature Engineering,Mới bắt đầu,legacy_cleaned,skill:feature engineering
Cần người review lại các lỗi cơ bản khi làm Feature Engineering.,1,Lập trình,Feature Engineering,Trung bình,legacy_cleaned,skill:feature engineering
Cần tìm người hỗ trợ về Feature Engineering.,1,Lập trình,Feature Engineering,Không xác định,legacy_cleaned,skill:feature engineering
"Mình chưa biết gì về Feature Engineering, ai có thể hướng dẫn từng bước không?",1,Lập trình,Feature Engineering,Mới bắt đầu,legacy_cleaned,skill:feature engineering
"Mình muốn học các kỹ thuật nâng cao trong Feature Engineering, không cần dạy lại cơ bản.",1,Lập trình,Feature Engineering,Nâng cao,legacy_cleaned,skill:feature engineering
"Mình đã biết chút ít về Feature Engineering, muốn học thêm để vững hơn.",1,Lập trình,Feature Engineering,Trung bình,legacy_cleaned,skill:feature engineering
"Mình đã có nền tảng Feature Engineering khá tốt, muốn học chuyên sâu hơn.",1,Lập trình,Feature Engineering,Nâng cao,legacy_cleaned,skill:feature engineering
Tìm người luyện tập cùng để cải thiện Feature Engineering ở mức khá.,1,Lập trình,Feature Engineering,Trung bình,legacy_cleaned,skill:feature engineering
"Đang loay hoay không biết bắt đầu Feature Engineering từ đâu, mong được hỗ trợ.",1,Lập trình,Feature Engineering,Mới bắt đầu,legacy_cleaned,skill:feature engineering
"Đang tìm mentor Feature Engineering, thời gian học có thể thương lượng.",1,Lập trình,Feature Engineering,Không xác định,legacy_cleaned,skill:feature engineering
"Ai có thể giúp mình về Fine-tuning LLM không, cảm ơn nhiều.",1,Lập trình,Fine-tuning LLM,Không xác định,legacy_cleaned,skill:fine-tuning llm
Cần buổi thực hành Fine-tuning LLM nâng cao hơn một chút so với người mới.,1,Lập trình,Fine-tuning LLM,Trung bình,legacy_cleaned,skill:fine-tuning llm
Cần chuyên gia Fine-tuning LLM hướng dẫn làm dự án thực tế.,1,Lập trình,Fine-tuning LLM,Nâng cao,legacy_cleaned,skill:fine-tuning llm
Cần người giỏi Fine-tuning LLM hỗ trợ giải quyết vấn đề khó trong công việc.,1,Lập trình,Fine-tuning LLM,Nâng cao,legacy_cleaned,skill:fine-tuning llm
Cần đặt lịch học Fine-tuning LLM vào cuối tuần.,1,Lập trình,Fine-tuning LLM,Không xác định,legacy_cleaned,skill:fine-tuning llm
"Mình đã có nền tảng Fine-tuning LLM khá tốt, muốn học chuyên sâu hơn.",1,Lập trình,Fine-tuning LLM,Nâng cao,legacy_cleaned,skill:fine-tuning llm
Tìm người có thể thử thách và nâng trình Fine-tuning LLM của mình lên tầm cao mới.,1,Lập trình,Fine-tuning LLM,Nâng cao,legacy_cleaned,skill:fine-tuning llm
"Đã tự học Fine-tuning LLM một thời gian, giờ muốn có người chỉnh sửa và nâng cấp.",1,Lập trình,Fine-tuning LLM,Trung bình,legacy_cleaned,skill:fine-tuning llm
Cần một buổi học Flutter dành cho người mới bắt đầu.,1,Lập trình,Flutter,Mới bắt đầu,legacy_cleaned,skill:flutter
Cần người giỏi Flutter hỗ trợ giải quyết vấn đề khó trong công việc.,1,Lập trình,Flutter,Nâng cao,legacy_cleaned,skill:flutter
"Muốn học thử Flutter một buổi xem có hợp không, trình độ mới toanh.",1,Lập trình,Flutter,Mới bắt đầu,legacy_cleaned,skill:flutter
Muốn được đào tạo chuyên sâu Flutter để làm freelance/đi làm chính thức.,1,Lập trình,Flutter,Nâng cao,legacy_cleaned,skill:flutter
"Mình chưa biết gì về Flutter, ai có thể hướng dẫn từng bước không?",1,Lập trình,Flutter,Mới bắt đầu,legacy_cleaned,skill:flutter
"Mình cần trao đổi trực tiếp về Flutter, ai có kinh nghiệm inbox giúp mình.",1,Lập trình,Flutter,Không xác định,legacy_cleaned,skill:flutter
"Mình mới tìm hiểu Flutter, cần người kèm cặp cơ bản.",1,Lập trình,Flutter,Mới bắt đầu,legacy_cleaned,skill:flutter
Đang cần người có kinh nghiệm lâu năm về Flutter để review công việc thực tế.,1,Lập trình,Flutter,Nâng cao,legacy_cleaned,skill:flutter
"Đã tự học Flutter một thời gian, giờ muốn có người chỉnh sửa và nâng cấp.",1,Lập trình,Flutter,Trung bình,legacy_cleaned,skill:flutter
"Ai có thể giúp mình về Git & GitHub không, cảm ơn nhiều.",1,Lập trình,Git & GitHub,Không xác định,legacy_cleaned,skill:git & github
Bạn nào rành Git & GitHub chỉ giúp mình vài buổi nhập môn với.,1,Lập trình,Git & GitHub,Mới bắt đầu,legacy_cleaned,skill:git & github
Cần chuyên gia Git & GitHub hướng dẫn làm dự án thực tế.,1,Lập trình,Git & GitHub,Nâng cao,legacy_cleaned,skill:git & github
Cần người hướng dẫn Git & GitHub cơ bản cho người chưa có nền tảng.,1,Lập trình,Git & GitHub,Mới bắt đầu,legacy_cleaned,skill:git & github
Muốn tìm người dạy Git & GitHub 1 kèm 1 online hoặc offline đều được.,1,Lập trình,Git & GitHub,Không xác định,legacy_cleaned,skill:git & github
"Mình học Git & GitHub được một thời gian nhưng còn nhiều chỗ chưa chắc, cần người kèm lại.",1,Lập trình,Git & GitHub,Trung bình,legacy_cleaned,skill:git & github
"Mình là học sinh mới, muốn được chỉ Git & GitHub từ những khái niệm đầu tiên.",1,Lập trình,Git & GitHub,Mới bắt đầu,legacy_cleaned,skill:git & github
"Tìm người có kinh nghiệm về Git & GitHub để trao đổi, học hỏi.",1,Lập trình,Git & GitHub,Không xác định,legacy_cleaned,skill:git & github
Tìm người luyện tập cùng để cải thiện Git & GitHub ở mức khá.,1,Lập trình,Git & GitHub,Trung bình,legacy_cleaned,skill:git & github
"Đã tự học Git & GitHub một thời gian, giờ muốn có người chỉnh sửa và nâng cấp.",1,Lập trình,Git & GitHub,Trung bình,legacy_cleaned,skill:git & github
Cần người ôn lại và củng cố kiến thức Golang ở mức trung bình.,1,Lập trình,Golang,Trung bình,legacy_cleaned,skill:golang
"Muốn thực hành thêm Golang vì đang ở trình độ trung bình, hay bị vướng.",1,Lập trình,Golang,Trung bình,legacy_cleaned,skill:golang
"Muốn trao đổi, thực hành Golang cùng người có kinh nghiệm hơn một chút.",1,Lập trình,Golang,Trung bình,legacy_cleaned,skill:golang
"Mình chưa biết gì về Golang, ai có thể hướng dẫn từng bước không?",1,Lập trình,Golang,Mới bắt đầu,legacy_cleaned,skill:golang
"Tìm người dạy Golang cho người tay ngang, chưa từng học qua.",1,Lập trình,Golang,Mới bắt đầu,legacy_cleaned,skill:golang
"Đang tìm mentor Golang, thời gian học có thể thương lượng.",1,Lập trình,Golang,Không xác định,legacy_cleaned,skill:golang
Bạn nào rành Google Cloud Platform chỉ giúp mình vài buổi nhập môn với.,1,Lập trình,Google Cloud Platform,Mới bắt đầu,legacy_cleaned,skill:google cloud platform
"Có ai rảnh dạy Google Cloud Platform không, mình cần gấp trong tuần này.",1,Lập trình,Google Cloud Platform,Không xác định,legacy_cleaned,skill:google cloud platform
Cần chuyên gia Google Cloud Platform hướng dẫn làm dự án thực tế.,1,Lập trình,Google Cloud Platform,Nâng cao,legacy_cleaned,skill:google cloud platform
"Muốn học thử Google Cloud Platform một buổi xem có hợp không, trình độ mới toanh.",1,Lập trình,Google Cloud Platform,Mới bắt đầu,legacy_cleaned,skill:google cloud platform
"Muốn thực hành thêm Google Cloud Platform vì đang ở trình độ trung bình, hay bị vướng.",1,Lập trình,Google Cloud Platform,Trung bình,legacy_cleaned,skill:google cloud platform
"Mình học Google Cloud Platform được một thời gian nhưng còn nhiều chỗ chưa chắc, cần người kèm lại.",1,Lập trình,Google Cloud Platform,Trung bình,legacy_cleaned,skill:google cloud platform
"Mình mới tìm hiểu Google Cloud Platform, cần người kèm cặp cơ bản.",1,Lập trình,Google Cloud Platform,Mới bắt đầu,legacy_cleaned,skill:google cloud platform
"Mình đã biết chút ít về Google Cloud Platform, muốn học thêm để vững hơn.",1,Lập trình,Google Cloud Platform,Trung bình,legacy_cleaned,skill:google cloud platform
"Đang loay hoay không biết bắt đầu Google Cloud Platform từ đâu, mong được hỗ trợ.",1,Lập trình,Google Cloud Platform,Mới bắt đầu,legacy_cleaned,skill:google cloud platform
Cần buổi thực hành GraphQL nâng cao hơn một chút so với người mới.,1,Lập trình,GraphQL,Trung bình,legacy_cleaned,skill:graphql
Cần chuyên gia GraphQL hướng dẫn làm dự án thực tế.,1,Lập trình,GraphQL,Nâng cao,legacy_cleaned,skill:graphql
"Mình cần trao đổi trực tiếp về GraphQL, ai có kinh nghiệm inbox giúp mình.",1,Lập trình,GraphQL,Không xác định,legacy_cleaned,skill:graphql
"Mình học GraphQL được một thời gian nhưng còn nhiều chỗ chưa chắc, cần người kèm lại.",1,Lập trình,GraphQL,Trung bình,legacy_cleaned,skill:graphql
"Mình muốn học các kỹ thuật nâng cao trong GraphQL, không cần dạy lại cơ bản.",1,Lập trình,GraphQL,Nâng cao,legacy_cleaned,skill:graphql
Tìm người có thể thử thách và nâng trình GraphQL của mình lên tầm cao mới.,1,Lập trình,GraphQL,Nâng cao,legacy_cleaned,skill:graphql
Tìm người luyện tập cùng để cải thiện GraphQL ở mức khá.,1,Lập trình,GraphQL,Trung bình,legacy_cleaned,skill:graphql
"Đang tìm mentor GraphQL, thời gian học có thể thương lượng.",1,Lập trình,GraphQL,Không xác định,legacy_cleaned,skill:graphql
Cần buổi thực hành iOS (Swift) nâng cao hơn một chút so với người mới.,1,Lập trình,iOS (Swift),Trung bình,legacy_cleaned,skill:ios (swift)
Cần người giỏi iOS (Swift) hỗ trợ giải quyết vấn đề khó trong công việc.,1,Lập trình,iOS (Swift),Nâng cao,legacy_cleaned,skill:ios (swift)
Cần người hướng dẫn iOS (Swift) cơ bản cho người chưa có nền tảng.,1,Lập trình,iOS (Swift),Mới bắt đầu,legacy_cleaned,skill:ios (swift)
Cần đặt lịch học iOS (Swift) vào cuối tuần.,1,Lập trình,iOS (Swift),Không xác định,legacy_cleaned,skill:ios (swift)
"Muốn học thử iOS (Swift) một buổi xem có hợp không, trình độ mới toanh.",1,Lập trình,iOS (Swift),Mới bắt đầu,legacy_cleaned,skill:ios (swift)
Muốn tìm người dạy iOS (Swift) 1 kèm 1 online hoặc offline đều được.,1,Lập trình,iOS (Swift),Không xác định,legacy_cleaned,skill:ios (swift)
Muốn được đào tạo chuyên sâu iOS (Swift) để làm freelance/đi làm chính thức.,1,Lập trình,iOS (Swift),Nâng cao,legacy_cleaned,skill:ios (swift)
"Mình muốn học các kỹ thuật nâng cao trong iOS (Swift), không cần dạy lại cơ bản.",1,Lập trình,iOS (Swift),Nâng cao,legacy_cleaned,skill:ios (swift)
"Mình mới tìm hiểu iOS (Swift), cần người kèm cặp cơ bản.",1,Lập trình,iOS (Swift),Mới bắt đầu,legacy_cleaned,skill:ios (swift)
"Tìm người hỗ trợ iOS (Swift) theo buổi, không cần cam kết dài hạn.",1,Lập trình,iOS (Swift),Không xác định,legacy_cleaned,skill:ios (swift)
Tìm người luyện tập cùng để cải thiện iOS (Swift) ở mức khá.,1,Lập trình,iOS (Swift),Trung bình,legacy_cleaned,skill:ios (swift)
"Đã tự học iOS (Swift) một thời gian, giờ muốn có người chỉnh sửa và nâng cấp.",1,Lập trình,iOS (Swift),Trung bình,legacy_cleaned,skill:ios (swift)
"Có ai rảnh dạy Java không, mình cần gấp trong tuần này.",1,Lập trình,Java,Không xác định,legacy_cleaned,skill:java
Cần buổi thực hành Java nâng cao hơn một chút so với người mới.,1,Lập trình,Java,Trung bình,legacy_cleaned,skill:java
Cần chuyên gia Java hướng dẫn làm dự án thực tế.,1,Lập trình,Java,Nâng cao,legacy_cleaned,skill:java
"Muốn học thử Java một buổi xem có hợp không, trình độ mới toanh.",1,Lập trình,Java,Mới bắt đầu,legacy_cleaned,skill:java
Muốn được đào tạo chuyên sâu Java để làm freelance/đi làm chính thức.,1,Lập trình,Java,Nâng cao,legacy_cleaned,skill:java
"Mình là học sinh mới, muốn được chỉ Java từ những khái niệm đầu tiên.",1,Lập trình,Java,Mới bắt đầu,legacy_cleaned,skill:java
"Mình mới tìm hiểu Java, cần người kèm cặp cơ bản.",1,Lập trình,Java,Mới bắt đầu,legacy_cleaned,skill:java
"Mình đã biết chút ít về Java, muốn học thêm để vững hơn.",1,Lập trình,Java,Trung bình,legacy_cleaned,skill:java
